무더위쉼터명,위도,경도,,,,,,,,,,,,,,,,,,,,,,,,,,,,
군안경로당,34.404254,126.535336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부평경로당,34.407596,126.515361,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화내경로당,34.401234,126.520693,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미야경로당,34.379697,126.519986,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"죽정주공아파트 경로당(죽정10,11통)",36.3496293,126.5974083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
지장골경로당(죽정6통),36.3625572,126.6088407,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대천52통(태영아파트)경로당,36.3576512,126.604091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대천16통경로당,36.3560564,126.5687954,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용암 야외무더위쉼터,35.8148235,128.0481979,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청소년문화의집 작은도서관,37.5137264,126.9168778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유문경로당,36.0617437,127.556404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
공수 야외무더위쉼터,35.7775299,128.0025199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신석리2구 마을정자,34.8599195,126.9440064,,,,,,,,,,,,,,,,,,,,,,,,,,,,
차리1구 마을정자,34.8746623,126.9673071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
세청리1구 마을정자,34.8936579,126.9744605,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이양쉼터공원,34.8831043,126.9939864,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신촌(서태2리)경로당,35.0314028,126.9443543,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안성1구경로당(안림),35.114358,127.1557443,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화산면분회경로당,34.4929074,126.5155586,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신월 유선각2,34.5759114,126.9838589,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청용리 마을정자2,34.8724589,126.9417665,,,,,,,,,,,,,,,,,,,,,,,,,,,,
풍암리 정자,34.92992,126.9838063,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대지경로당,34.447642,126.490895,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남부경로당,34.45372,126.486329,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사포경로당,34.452076,126.479929,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중마경로당,34.4367686,126.4338901,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하마경로당,34.433862,126.437125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
해창경로당,34.5164555,126.5361512,,,,,,,,,,,,,,,,,,,,,,,,,,,,
명금경로당,34.5164812,126.5223417,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용덕경로당,34.5115462,126.4883143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
무학경로당,34.493476,126.475933,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화산관동여자경로당,34.47716,126.478929,,,,,,,,,,,,,,,,,,,,,,,,,,,,
석전경로당,34.485709,126.511738,,,,,,,,,,,,,,,,,,,,,,,,,,,,
방축경로당,34.484562,126.506245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도봉 3리 경로당,37.309385,127.4576259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모전1리경로당,37.305854,127.465326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현방 1리 경로당,37.33915,127.491209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현방 2리 경로당,37.337239,127.499368,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현방 3리 경로당,37.337682,127.491185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
압수경로당,36.0740393,127.5950458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
예미경로당,36.0723251,127.571938,,,,,,,,,,,,,,,,,,,,,,,,,,,,
관천경로당,36.0601465,127.5314949,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현내경로당,36.060124,127.556195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금고경로당,36.04873,127.5619478,,,,,,,,,,,,,,,,,,,,,,,,,,,,
노티경로당,36.0459974,127.5542951,,,,,,,,,,,,,,,,,,,,,,,,,,,,
불이경로당,36.0630785,127.546786,,,,,,,,,,,,,,,,,,,,,,,,,,,,
팔각정,35.1315641,128.7827373,,,,,,,,,,,,,,,,,,,,,,,,,,,,
갱이공원,36.3389204,127.4420953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
낙원아파트 경로당,36.984282,127.936934,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동수 경로당,36.984886,127.936372,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유원2차아파트 경로당,36.981068,127.942643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼성2차아파트 경로당,36.98643,127.927137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
거례리 경로당 정자,38.0667202,127.694618,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양평2동 작은도서관,37.5364968,126.8939038,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송암경로당,37.5492869,126.9454686,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화정동 행정복지센터,35.4958162,129.4226453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금대마을 경로당,36.9854858,127.9023425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신촌마을 경로당,36.9830763,127.9063708,,,,,,,,,,,,,,,,,,,,,,,,,,,,
임기2리 마을회관 앞,36.902497,128.997131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남회룡리 마을회관,36.894164,129.148104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
암호쉼터,36.944656,129.021337,,,,,,,,,,,,,,,,,,,,,,,,,,,,
임기2리 마을회관 앞,36.911115,129.027002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소천면사무소 앞 쉼터,36.937733,129.003114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
분천5리 마을회관 앞,36.926714,129.136302,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상리마을회관 쉼터,36.833041,128.946905,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소용동 쉼터,36.81612,128.960096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송말 3리 경로당,37.344168,127.487368,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좌일경로당,34.45553,126.475898,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남산2경로당,34.9709636,128.3244115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
무학경로당,34.9787893,128.3230684,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남산1경로당,34.971517,128.3256903,,,,,,,,,,,,,,,,,,,,,,,,,,,,
거운경로당,34.9445716,128.3452725,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대동타운,34.9762292,128.3118859,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정림무지개,34.9756859,128.3290465,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이도파고라1,37.4816883,129.110777,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구성공원,36.8229105,128.6205677,,,,,,,,,,,,,,,,,,,,,,,,,,,,
휴천공원,36.8040863,128.6261789,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1토지 제1공원,36.807682,128.6204793,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가흥1교,36.8145227,128.6153746,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가흥 제8공원,36.8156163,128.603632,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가흥2교,36.8077919,128.6127741,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구학공원,36.8209168,128.6169606,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동구산공원,36.9764188,128.6541737,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상망 제1공원,36.8264938,128.6389807,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매봉공원,36.3481671,127.4424392,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송말 1리 경로당,37.343535,127.471134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송말 2리 경로당,37.345853,127.479844,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이편한세상광교,37.2918548,127.0545053,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광교센트럴타운62단지,37.2894941,127.063424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
선동경로당,34.9937385,128.3072706,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연당2리 쉼터,37.185437,128.406707,,,,,,,,,,,,,,,,,,,,,,,,,,,,
율촌경로당,34.9897058,128.325275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동외주공,34.9673193,128.3296978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남포경로당,34.9619822,128.3209761,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동내경로당,34.9751394,128.3216355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모전2리경로당,37.299,127.473641,,,,,,,,,,,,,,,,,,,,,,,,,,,,
백우리경로당,37.329623,127.516046,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모전3리경로당,37.303433,127.477412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모전4리경로당,37.30338,127.467323,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경사2리경로당,37.332154,127.462661,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도립 1리 경로당,37.340516,127.463405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도립 2리 경로당,37.334073,127.474133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연곡경로당,34.5195868,126.4981511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송말 4리 경로당,37.339958,127.482948,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이곡경로당,34.9812779,128.2698058,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상촌경로당,35.0075519,128.3387328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사동경로당,34.9770312,128.296579,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청곡2리 쉼터,38.0900679,128.6287987,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한양수자인 경로당,37.1420579,127.0887067,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서원시니어클럽,35.8347347,127.1313107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성북노인종합복지관,37.5977879,127.0343942,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동내대룡공원,37.8517747,127.7548434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
공덕1동경로당,37.5499288,126.9594354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안무량경로당,34.9870704,128.2928185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
독실2경로당,34.9713461,128.3045955,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서외1경로당,34.9752547,128.3182437,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신기경로당,34.982003,128.3203091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
불로학원,34.9732973,128.3216385,,,,,,,,,,,,,,,,,,,,,,,,,,,,
봉암마을경로당,35.3231634,128.9414776,,,,,,,,,,,,,,,,,,,,,,,,,,,,
말곡리 쉼터,38.0153316,128.6806075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성진원경로당,34.9810486,128.3075205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서외2경로당,34.9766934,128.3226363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기월경로당,34.9845425,128.3140668,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양덕경로당,34.9959918,128.3039662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
무량경로당,34.9943332,128.2897327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신부경로당,34.9570839,128.3312212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
외우산경로당,34.9995314,128.327846,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양정(신정4동구립)경로당,37.522,126.8548,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양동(구립)경로당,37.5269,126.8508,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청솔(구립)경로당,37.5264,126.8586,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서부(구립)경로당,37.5283,126.8599,,,,,,,,,,,,,,,,,,,,,,,,,,,,
생명공원,37.3716322,126.7225231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
드나드리 마을도서관,37.508565,126.9114431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
흑석경로당,34.460488,126.484481,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연정경로당,34.497785,126.508841,,,,,,,,,,,,,,,,,,,,,,,,,,,,
봉저경로당,34.508135,126.498243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
꿈터 마을도서관,37.5016464,126.9051222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신길1동 작은도서관,37.5110203,126.9214368,,,,,,,,,,,,,,,,,,,,,,,,,,,,
더샵파크시티 경로당,37.1924025,127.0622751,,,,,,,,,,,,,,,,,,,,,,,,,,,,
율대경로당,34.9669042,128.3397699,,,,,,,,,,,,,,,,,,,,,,,,,,,,
면전경로당,34.9772172,128.2850087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
죽동경로당,34.9858666,128.3343616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고성군청,34.9731586,128.3221992,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고성군보건소,34.969516,128.3153442,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고성읍사무소,34.9780676,128.3192917,,,,,,,,,,,,,,,,,,,,,,,,,,,,
황연동소공원1호,37.1793628,128.9841216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신정이펜하우스5단지 경로당,37.5107,126.8332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신정숲속마을아파트 경로당,37.5058,126.8349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신정4동주민센터,37.5245,126.8558,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양목(신정4동구립)경로당,37.5249,126.8619,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송학여경로당,37.478105,126.77116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현대경로당,37.478773,126.765293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
초방쉼터공원,34.8558632,127.0064575,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용반리 쉼터공원,34.92805,127.0314644,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매정2구 쉼터,34.8687525,127.0182428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
천암교,35.0079276,126.9099842,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경당경로당,36.0679874,127.5555431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
평촌경로당,36.07523,127.5657176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내장경로당,36.0794887,127.5725249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우혜 야외무더위쉼터,35.7663757,127.9956037,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동대전새마을금고,36.3416582,127.4333646,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송곡2리 마곡 경로당,36.0813761,128.2405731,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부상1리 경로당,36.0689492,128.2648313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월명1리 경로당,36.0600556,128.2743995,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월명2리 경로당,36.0553617,128.251424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오봉2리 경로당,36.0850138,128.2687833,,,,,,,,,,,,,,,,,,,,,,,,,,,,
초곡1리(남) 경로당,36.1389568,128.1862249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
운남2리(석정) 경로당,36.117382,128.1988496,,,,,,,,,,,,,,,,,,,,,,,,,,,,
운남1리 경로당,36.1253494,128.2037147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
천동 경로당,36.1358874,128.2055065,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신정이펜하우스1단지 경로당,37.5148,126.827,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신정이펜하우스4단지 경로당,37.5107,126.8297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼호1리 경로당,36.9485056,127.4660335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내산1리 경로당,36.949533,127.44895,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안산마을회관(오류4리),36.9803,127.4812,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대풍1리 경로당,36.982362,127.45269,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양덕3리 경로당,37.0210726,127.485593,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상가 경로당,36.5207096,126.5954987,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"대원1,2리 경로당",37.7307649,126.8055735,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내현 경로당,36.5705294,126.6092693,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김삿갓동산,35.0472616,127.1321093,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사평 캠핑장,35.0037832,127.0948426,,,,,,,,,,,,,,,,,,,,,,,,,,,,
홍류경로당,34.9497875,128.3493243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송이경로당,37.482571,126.770918,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장동 3리 경로당,37.326115,127.451186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신하 5리 경로당,37.259089,127.47925,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수하 1리 경로당,37.313125,127.43025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부길경로당,34.480867,126.504072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
은산경로당,34.476297,126.509875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중정경로당,34.440452,126.50008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아산쉼터,35.1680426,127.1339422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연둔리숲정이,35.0426139,127.1222505,,,,,,,,,,,,,,,,,,,,,,,,,,,,
여흥동주민센터 앞 스마트버스승강장,37.2953709,127.6396438,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마동 마을회관 주차장,37.7080495,126.8051381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e편한세상경로당,37.478716,126.767589,,,,,,,,,,,,,,,,,,,,,,,,,,,,
무지개마을동신아파트경로당,37.497855,126.766799,,,,,,,,,,,,,,,,,,,,,,,,,,,,
포도마을영남아파트경로당,37.501144,126.7591,,,,,,,,,,,,,,,,,,,,,,,,,,,,
포산경로당,35.317366,128.960034,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우현더힐 마을쉼터,36.0642266,129.3591519,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중단2리 마을쉼터,35.9909063,129.3244236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
창포메트로시티1단지 마을쉼터,36.0653568,129.3666971,,,,,,,,,,,,,,,,,,,,,,,,,,,,
초곡3리리슈빌 마을쉼터,36.0959441,129.334549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
초곡삼구트리니엔시티 마을쉼터,36.0973154,129.3348349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
포항자이 마을쉼터,36.0090513,129.3420946,,,,,,,,,,,,,,,,,,,,,,,,,,,,
해누리 마을쉼터,36.029792,129.3706626,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부영1차 마을쉼터,35.9682516,129.4012997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부영3차 마을쉼터,35.9719254,129.3986017,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼도뷰엔빌스마트경로당,36.0814874,129.3342069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대안경로당,34.9655666,128.3147131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남내경로당,34.972906,128.3239393,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도암 2리 경로당,37.321636,127.435515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도암 3리 경로당,37.309911,127.44289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마암1리 경로당,37.276191,127.473075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대관리 경로당,37.310507,127.535276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모아경로당,35.2218,126.8397757,,,,,,,,,,,,,,,,,,,,,,,,,,,,
꿈에그린아파트경로당,35.0704428,128.0784953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼호경로당,37.6036449,127.1358752,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동산7리 경로당,36.1299962,127.1021449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상완경로당,35.205481,126.829334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도천중흥1차경로당,35.219933,126.817516,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하남공단2금융센터,35.2096987,126.8153618,,,,,,,,,,,,,,,,,,,,,,,,,,,,
비아동주민센터,35.2222407,126.8242326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
비아까망이 작은도서관,35.2234392,126.8249363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동원촌경로당,35.2219795,126.8287544,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송림2동 행정복지센터,37.4758115,126.6426604,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송림3동 경로당,37.4712084,126.6472043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송림5동 경로당,37.474568,126.645424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송림3.5동 행정복지센터,37.474705,126.648756,,,,,,,,,,,,,,,,,,,,,,,,,,,,
진로아파트 경로당,37.470162,126.649415,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장백경로당,34.9459617,128.2379089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
별양 3단지 경로당,37.420726,126.992187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
별양동 주민센터,37.4242734,126.993769,,,,,,,,,,,,,,,,,,,,,,,,,,,,
별양동 경로당,37.4240104,126.9973548,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5단지 경로당,37.4288868,126.9957384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부림동 주민센터,37.4334524,126.9983257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대각경로당,35.2227701,127.9324151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
창촌경로당,35.1837637,127.9215404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가루개경로당,37.4115142,126.9907644,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우미2차경로당,35.216254,126.830409,,,,,,,,,,,,,,,,,,,,,,,,,,,,
벽산경로당,35.2217709,126.8389895,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쌍용경로당,35.220044,126.839318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동아경로당,35.220156,126.840656,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동부경로당,35.2230124,126.8391457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대우경로당,35.2199043,126.8299624,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금호경로당,35.2201448,126.8351868,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신동아경로당,35.2210937,126.8323162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금광경로당,35.2206358,126.8374759,,,,,,,,,,,,,,,,,,,,,,,,,,,,
라인3차경로당,35.218012,126.836051,,,,,,,,,,,,,,,,,,,,,,,,,,,,
선경경로당,35.2217715,126.8344899,,,,,,,,,,,,,,,,,,,,,,,,,,,,
건영경로당,35.218421,126.829829,,,,,,,,,,,,,,,,,,,,,,,,,,,,
라인6차경로당,35.217018,126.8302,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매정경로당,34.5104587,126.6127306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산림경로당,34.508938,126.625233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신원 1리 경로당,37.293993,127.50861,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구림경로당,34.502854,126.618754,,,,,,,,,,,,,,,,,,,,,,,,,,,,
외삼1통경로당,36.4059815,127.3125445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
외삼2통경로당,36.3996077,127.3169531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
지족1통경로당,36.3805187,127.3212523,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유성구장애인복지관,36.381393,127.3233107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송림마을6단지(아)경로당,36.3900225,127.3318195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
반석마을1단지(아)경로당,36.3909495,127.3126746,,,,,,,,,,,,,,,,,,,,,,,,,,,,
반석마을(아)2단지경로당,36.3901309,127.3158992,,,,,,,,,,,,,,,,,,,,,,,,,,,,
열매마을(아)4단지경로당,36.3769649,127.3167238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
열매마을(아)5단지경로당,36.3773094,127.3189911,,,,,,,,,,,,,,,,,,,,,,,,,,,,
열매마을(아)6단지경로당,36.3765696,127.3207828,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송림마을(아)1단지경로당,36.387961,127.31866,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송림마을2단지(아)경로당,36.3874497,127.3205013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안산1통경로당,36.4102333,127.2985852,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안산2통경로당,36.4138157,127.3016671,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산촌리 경로당,37.269179,127.488605,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신하 3리 경로당,37.260888,127.481506,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신하 2리 경로당,37.25986,127.472678,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신하 1리 경로당,37.263982,127.472959,,,,,,,,,,,,,,,,,,,,,,,,,,,,
낙원 새마을금고 정자역지점,37.3654584,127.107215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신성행복경로당,36.3875121,127.3481454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전민동주민센터,36.4027737,127.4011324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신하 4리 경로당,37.261276,127.472884,,,,,,,,,,,,,,,,,,,,,,,,,,,,
진로아파트 경로당,37.3481647,126.7253324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
무촌2리경로당,37.284877,127.483087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
죽당 1리 경로당,37.278805,127.518126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
죽당 2리 경로당,37.28207,127.499832,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신원 3리 경로당,37.293567,127.505499,,,,,,,,,,,,,,,,,,,,,,,,,,,,
진달래마을대우경로당,37.511098,126.755383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
진달래마을써미트빌경로당,37.508399,126.754965,,,,,,,,,,,,,,,,,,,,,,,,,,,,
다정한마을삼성경로당,37.514367,126.758655,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화(여)경로당,37.479192,126.779566,,,,,,,,,,,,,,,,,,,,,,,,,,,,
극동장수(남)경로당,37.476572,126.78153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
극동장수(여)경로당,37.476941,126.781422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
육각정(남)경로당,37.480126,126.784536,,,,,,,,,,,,,,,,,,,,,,,,,,,,
