무더위쉼터명,위도,경도,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신천리 경로당,37.2480153,126.7179891,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쌍정1리 경로당,37.2379746,126.7327876,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쌍정2리 경로당,37.2347391,126.7302047,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용포1리 청풍회,37.2293276,126.7577571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
만복경로당,34.5772443,126.7921881,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한림경로당,34.5871769,126.7970049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영계경로당,34.5744357,126.8233966,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장포경로당,34.5505683,126.8082005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구장2리 경로당,37.164186,126.9084347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구장3리 경로당,37.1648969,126.9015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
야천1구경로당,35.7633204,128.138832,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이천동행정복지센터,35.8536877,128.5994546,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGB대구은행 대봉동지점,35.854922,128.6037174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화수경로당,35.853623,128.6038349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상아맨션 경로당,35.8546258,128.5951768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월문리경로당,37.1215709,126.8716088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
온천1동경로당,33.1254814,129.054876,,,,,,,,,,,,,,,,,,,,,,,,,,,,
온천1동 주민센터,35.2200457,129.0801676,,,,,,,,,,,,,,,,,,,,,,,,,,,,
온천2동 주민센터,35.2107617,129.0738004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
온천3동 주민센터,35.2019,129.0641,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금정할머니경로당,35.2064855,129.0623432,,,,,,,,,,,,,,,,,,,,,,,,,,,,
반계경로당,34.5523885,126.8107584,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영평경로당,34.5757955,126.8193742,,,,,,,,,,,,,,,,,,,,,,,,,,,,
항동경로당,34.529947,126.832758,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용문경로당,34.524722,126.820926,,,,,,,,,,,,,,,,,,,,,,,,,,,,
당전경로당,34.509411,126.804687,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서근리 경로당,37.132338,126.8462391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
율암3리 경로당,37.1714741,126.8811927,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가재2리 경로당,37.1494666,126.9286725,,,,,,,,,,,,,,,,,,,,,,,,,,,,
황산1구경로당,35.7628067,128.1366237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가야면할머니경로당,35.759761,128.1382551,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가야경로당,35.7596281,128.1385878,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내동 월드메르디앙 경로당,35.2244228,128.656646,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중앙동 주민센터,35.2210554,128.6737056,,,,,,,,,,,,,,,,,,,,,,,,,,,,
반지 제4경로당,35.2408262,128.6571888,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상남꿈에그린(아)경로당,35.2145433,128.6811096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대방동성 경로당,35.2047347,128.7076198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
개나리1차 경로당,35.2124396,128.7082951,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성원3차 경로당,35.2150016,128.7053003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사파정경로당,35.2200889,128.6983167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사파대동2 경로당,35.2199437,128.6963325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼익A 경로당,35.2187118,128.694721,,,,,,,,,,,,,,,,,,,,,,,,,,,,
무궁화A 경로당,35.2196804,128.6929972,,,,,,,,,,,,,,,,,,,,,,,,,,,,
죽산할머니경로당,35.542322,127.519145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕천리경로당,37.1438641,126.8725721,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현풍농협(지점),35.682701,128.4454244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대경파미르경로당,35.1277098,128.0994487,,,,,,,,,,,,,,,,,,,,,,,,,,,,
행복경로당(화정3동),35.13975,126.878656,,,,,,,,,,,,,,,,,,,,,,,,,,,,
염주공원경로당(화정3동),35.150754,126.872846,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청소년문화의집미소책방(작은도서관),35.146431,126.875467,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금호3차경로당(화정3동),35.141573,126.879289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남화아파트경로당(화정2동),35.149363,126.877497,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청록경로당(화정2동),35.1476064,126.8812708,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화정고운경로당(화정2동),35.143356,126.8769103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유니버시아드힐스테이트1단지경로당(화정2동),35.1507326,126.875928,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화정3동 주민센터,35.144969,126.875946,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화정염주경로당(화정2동),35.1515511,126.8800571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전북은행 송천지점,35.8557157,127.1186078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장자마을회관,34.568132,127.330877,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대화중앙경로당,36.3672911,127.4138684,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장기촌경로당,37.4038089,126.8647514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
능촌경로당,37.4420784,126.8479086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
노리실경로당,37.4067399,126.8612302,,,,,,,,,,,,,,,,,,,,,,,,,,,,
예동마을회관,34.662058,127.438488,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성주마을회관,34.634171,127.403927,,,,,,,,,,,,,,,,,,,,,,,,,,,,
증평1·3리,36.7810785,127.5842619,,,,,,,,,,,,,,,,,,,,,,,,,,,,
증평리,36.7816866,127.5847143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
석곡1구석화,36.8245416,127.6172403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양명어린이공원,37.5192804,126.85449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강신어린이공원,37.515573,126.8384401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조양 마을회관,35.218738,127.125332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
반석 마을회관,35.213121,127.125634,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유천1동 제1경로당,36.3162436,127.3960932,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중평경로당,36.3204757,127.394757,,,,,,,,,,,,,,,,,,,,,,,,,,,,
버드내경로당,36.3127909,127.3961355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소라@경로당,36.363598,127.413354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신대노인복지회관,36.3987504,127.4204582,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신대노인복지관,36.3987504,127.4204582,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대덕노인종합복지관,36.3782584,127.4314387,,,,,,,,,,,,,,,,,,,,,,,,,,,,
회덕동주민센터,36.376254,127.42144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도장동경로당,36.4140266,127.4468571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
두레경로당,36.3666848,127.4173511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서면경로당,37.4385415,126.8811818,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현대아파트할머니경로당,37.4356784,126.8768685,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소하사리경로당,37.4340826,126.8847577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신기마을회관,34.5556172,127.3133044,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제일평화의집,35.8812145,128.5825655,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안동여경로당,34.568393,127.347852,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상현경로당,35.6409255,128.0345547,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화원면분회경로당,34.67071,126.32572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상리경로당,34.672665,126.3282553,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중리경로당,34.6703333,126.330142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유니온빌리지 경로당,35.1998219,128.7145142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
권빈3구경로당,35.6341437,128.0644249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
권빈2구경로당,35.6195637,128.0708263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
권빈1구경로당,35.6362783,128.0652051,,,,,,,,,,,,,,,,,,,,,,,,,,,,
봉계경로당,35.6107721,128.0242716,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고삼경로당,35.6011864,128.0196467,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신기동경로당,35.5977905,128.0676599,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송림경로당,35.6099452,128.0407922,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남전1리 경로당,37.2366576,126.8472882,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원평3리 경로당,37.2491675,126.9271949,,,,,,,,,,,,,,,,,,,,,,,,,,,,
천천2리 경로당,37.2450199,126.9429319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유포2리 경로당,37.2597875,126.8430376,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼화1리 경로당,37.2520837,126.8565557,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼화2리 경로당,37.2449,126.8539,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼화3리 경로당,37.2383675,126.8666693,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼화5리 경로당,37.2533804,126.8667714,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구포1리 경로당,37.2522962,126.8743417,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구포2리 경로당,37.2469672,126.8768173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구포3리 경로당,37.2482098,126.8878478,,,,,,,,,,,,,,,,,,,,,,,,,,,,
행복한도곡마을회관,35.6288852,128.0054239,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금사경로당,34.6205353,126.8034818,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕마경로당,34.6232042,126.7995903,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동사리경로당,36.7747554,128.4604285,,,,,,,,,,,,,,,,,,,,,,,,,,,,
탑2리경로당,36.7620063,128.4558982,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산소경로당,34.546079,126.4421338,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기성경로당,34.582466,126.4317314,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내산경로당,34.606033,126.3765123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕암경로당,34.5830909,126.4134863,,,,,,,,,,,,,,,,,,,,,,,,,,,,
병온경로당,34.5868669,126.4579645,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산동경로당,34.5932894,126.3909316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
노곡3구경로당,35.5890616,127.9935175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
노곡2구경로당,35.5945833,127.9964037,,,,,,,,,,,,,,,,,,,,,,,,,,,,
관덕경로당,34.625414,126.80415,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아산경로당,34.556442,126.816033,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연곡경로당,34.578806,126.813046,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송촌경로당,34.5628729,126.8277752,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현천경로당,34.594908,126.802243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
치산경로당,34.563058,126.840294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
칠량면복지회관,34.572135,126.79832,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원천동경로당,37.2299063,126.8061358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장덕2통경로당,37.1635798,126.8125954,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우곡1(거록)경로당,36.7465316,128.4469027,,,,,,,,,,,,,,,,,,,,,,,,,,,,
탑1리경로당,36.7585932,128.4527941,,,,,,,,,,,,,,,,,,,,,,,,,,,,
황산면분회경로당,34.577417,126.435801,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교동경로당,34.5728671,126.49012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서하경로당,34.5929525,126.3081999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서외경로당,34.590567,126.30525,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송라1리 경로당,37.2742027,126.8932837,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계산2구경로당,35.5994583,128.0621641,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계산1구마을회관,35.5901435,128.06995,,,,,,,,,,,,,,,,,,,,,,,,,,,,
술곡경로당,35.5763581,127.9911759,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남하경로당,34.5924757,126.3100296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충무경로당,34.5853939,126.3143611,,,,,,,,,,,,,,,,,,,,,,,,,,,,
무아경로당,34.5944585,126.3066408,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서상경로당,34.5947998,126.3079803,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가포제2경로당,35.1690571,128.571614,,,,,,,,,,,,,,,,,,,,,,,,,,,,
선두경로당,34.589064,126.311308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남상경로당,34.589816,126.308486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상신4리 경로당,37.1119979,126.8990467,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상신6리 경로당,37.104273,126.9036361,,,,,,,,,,,,,,,,,,,,,,,,,,,,
언덕마을18단지 경로당(상신11리),37.0974559,126.8963211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수정(아)경로당,37.5125,126.842,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신트리1단지아파트 경로당,37.5139,126.8543,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신트리2단지아파트 경로당,37.513,126.8525,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신트리4단지아파트 경로당,37.5113,126.8508,,,,,,,,,,,,,,,,,,,,,,,,,,,,
운평4리 경로당,37.0754593,126.7724736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원안1리 경로당,37.105591,126.7767577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호곡2리 경로당,37.1188471,126.7786148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월궁경로당,34.563937,126.800661,,,,,,,,,,,,,,,,,,,,,,,,,,,,
운산경로당,34.573687,126.810394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
어천1리 경로당,37.2538891,126.9104108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
일정경로당,34.5947991,126.310957,,,,,,,,,,,,,,,,,,,,,,,,,,,,
목삼경로당,34.6177333,126.369714,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송정경로당,34.5994107,126.3571015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동외경로당,34.5974877,126.311667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
파주3리 마을회관,37.8324217,126.8161371,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼호경로당,34.5684045,126.3652635,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영동경로당,34.571599,126.801521,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강동경로당,34.572849,126.798506,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상신2리 경로당,37.0950622,126.894736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
푸른마을 2단지아파트 경로당,37.5135,126.8352,,,,,,,,,,,,,,,,,,,,,,,,,,,,
칠량보건지소,34.572122,126.7990714,,,,,,,,,,,,,,,,,,,,,,,,,,,,
단월보건지소,34.563681,126.839501,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성만경로당,34.595535,126.374207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남양뉴타운LH10단지아파트 경로당(남양23리),37.2068264,126.8347531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
야목2리 경로당,37.265013,126.880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
춘정마을회관,34.8192094,127.1002051,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용호1구경로당,34.812656,127.0547095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
은곡경로당,34.8414376,127.0999691,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금곡2리지경터경로당,36.736673,128.4171664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남전2리 경로당,37.2445523,126.8318313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유포1리 경로당,37.2479851,126.8409276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
두곡3리 경로당,37.2055722,126.777365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
슬항3리 경로당,37.2102513,126.7637254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고모2리경로당,37.1722285,126.744257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금당2리경로당,37.1836026,126.7470531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원평4리 경로당,37.2501468,126.9278686,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화성시 서부노인복지관 (휴게실4층),37.1987835,126.8287378,,,,,,,,,,,,,,,,,,,,,,,,,,,,
다암경로당,36.566773,128.4179284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
학마을1단지(아)경로당,37.508,126.8442,,,,,,,,,,,,,,,,,,,,,,,,,,,,
푸른마을 3단지아파트 경로당,37.5116,126.8368,,,,,,,,,,,,,,,,,,,,,,,,,,,,
푸른마을4단지아파트 경로당,37.5133,126.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,
학마을3단지아파트 경로당,37.5115,126.8468,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남양시티프라디움 1차 경로당(남양18리),37.1985807,126.8219148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남양시티프라디움 2차 경로당(남양19리),37.2105976,126.8224715,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동광뷰엘 아파트 경로당(남양21리),37.2089415,126.8281076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기산아파트 경로당(신남5리),37.1951359,126.8243675,,,,,,,,,,,,,,,,,,,,,,,,,,,,
온석1리 경로당,37.1744954,126.8616109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
무송1리 경로당,37.1905024,126.8461656,,,,,,,,,,,,,,,,,,,,,,,,,,,,
무송2리 경로당,37.1811794,126.8483458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신정대성유니드아파트(1차),37.5205,126.8491,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신정대성유니드아파트(2차),37.521,126.8489,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동일하이빌아파트 경로당,37.5119,126.8391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신트리(아)3단지 경로당,37.5119,126.853,,,,,,,,,,,,,,,,,,,,,,,,,,,,
푸른마을 1단지아파트 경로당,37.5127,126.8362,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하리경로당,34.6692192,126.3287002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우현우방아이유쉘센트럴 아파트 무더위쉼터,36.0511418,129.3605214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금호어울림레이크 1차 경로당(장지7통),37.1627063,127.1085289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
율변경로당,34.562056,126.844928,,,,,,,,,,,,,,,,,,,,,,,,,,,,
은산2리경로당,36.7664046,128.4432078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
은산2경로당,36.7686453,128.4525232,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오류1리경로당,36.7364042,128.4417229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
율곡리경로당,36.7175324,128.4254909,,,,,,,,,,,,,,,,,,,,,,,,,,,,
율곡리논티경로당,36.7172568,128.4393142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부초리경로당,36.7216285,128.4480286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부초리 방곡 경로당,36.7313359,128.4543891,,,,,,,,,,,,,,,,,,,,,,,,,,,,
공곡경로당,35.6546073,128.1337,,,,,,,,,,,,,,,,,,,,,,,,,,,,
심묘경로당,35.650064,128.12491,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쌍학2리 경로당,37.2382149,126.8924464,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쌍학3리 경로당,37.2361697,126.9011767,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쌍학4리 경로당,37.2392506,126.9020674,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청요1리 경로당,37.1997639,126.8980437,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청요2리 경로당,37.2024971,126.8954581,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청요3리 경로당,37.2011684,126.8863531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
자안2리 경로당,37.2015413,126.873382,,,,,,,,,,,,,,,,,,,,,,,,,,,,
자안1리 경로당,37.207845,126.8805771,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양노1리 경로당,37.2372,126.8737,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양노2리 경로당,37.229635,126.8741135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양노3리 경로당,37.2292285,126.8587768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신흥경로당,34.57585,126.844127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
목암경로당,34.5700623,126.8409523,,,,,,,,,,,,,,,,,,,,,,,,,,,,
궁항경로당,34.638919,126.272248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양정경로당,34.635177,126.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,
공영경로당,34.634976,126.306979,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고대경로당,34.63295,126.352528,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오류2리경로당,36.727078,128.4333318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시등여자경로당,34.5764687,126.4329263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신성경로당,34.6004109,126.3971515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
명량경로당,34.573585,126.314643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송청경로당,34.5554441,126.4069241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송호경로당,34.5733965,126.4625477,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구만1리 할머니 경로당,36.7393,126.7412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금곡1리 쇠실 경로당,36.7422913,128.4252828,,,,,,,,,,,,,,,,,,,,,,,,,,,,
솔경지경로당,36.7245289,128.4374541,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월송경로당,34.558068,126.839862,,,,,,,,,,,,,,,,,,,,,,,,,,,,
명주경로당,34.5583119,126.8558216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사구경로당,34.549604,126.861977,,,,,,,,,,,,,,,,,,,,,,,,,,,,
석교1리경로당,37.2066353,126.7729994,,,,,,,,,,,,,,,,,,,,,,,,,,,,
석교2리경로당,37.1961575,126.7740251,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송정1리경로당,37.2203631,126.7900725,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금곡1리경로당,36.7357216,128.42957,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소사동제2경로당,37.484154,126.791572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
취암9통 경로당,36.19022,127.099845,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남차3리 남자,36.7306755,127.6195153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가산경로당,35.6586957,128.1265298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
웅기경로당,35.6507048,128.1272058,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중촌경로당,35.6502271,128.130677,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시항리경로당,36.7449436,128.465516,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월하경로당,34.7280031,126.3063881,,,,,,,,,,,,,,,,,,,,,,,,,,,,
온덕경로당,34.7261885,126.2778119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
저상경로당,34.69708,126.33136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수동경로당,34.716665,126.301648,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소정경로당,34.571899,126.394228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서광파크빌A 경로당,35.1880784,128.693891,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼정자 경로당,35.1994344,128.711277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
프리빌리지2차 경로당,35.1949294,128.718312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동남경로당,35.6779385,128.1445844,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이목경로당,34.6516236,126.316949,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신정이펜하우스3단지 경로당,37.5131,126.8308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
야화2리 경로당,36.1695027,127.0599712,,,,,,,,,,,,,,,,,,,,,,,,,,,,
야화3리 경로당,36.1688376,127.0436446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
반도유보라아이비파크10차 경로당(산척12통),37.1670497,127.1303556,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호반베르디움 센트럴포레3차경로당(목1통),37.1807033,127.117203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
르파비스 경로당(목3통),37.183781,127.126391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금강펜테리움4차 경로당(목4통),37.1896557,127.1287674,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우감2(승동)경로당,36.6066705,128.3700062,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우감1경로당,36.6167558,128.3727734,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우감2(소감)경로당,36.6049958,128.3802049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신음경로당,36.6086409,128.3663394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신음(새마)경로당,36.6082741,128.3675221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
개금불경로당,35.6377852,128.1129173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
초동경로당,34.6594886,126.2660099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가랍경로당,34.6402731,126.3535901,,,,,,,,,,,,,,,,,,,,,,,,,,,,
별암경로당,34.6987098,126.3406989,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화봉경로당,34.6660407,126.2700416,,,,,,,,,,,,,,,,,,,,,,,,,,,,
