무더위쉼터명,위도,경도,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"내당2,3동 행정복지센터",35.8672775,128.5745339,,,,,,,,,,,,,,,,,,,,,,,,,,,,
와룡여자경로당,34.4244221,126.6570357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
반송3리 경로당,36.2031785,127.141846,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아호1리 경로당,36.210318,127.1170128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아호2리 경로당,36.2085,127.1235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부인1리 경로당,36.2192859,127.118192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부인2리 경로당,36.2228746,127.1143823,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화명도시그린아파트(101~104동) 경로당,35.2434391,129.0212971,,,,,,,,,,,,,,,,,,,,,,,,,,,,
반송2리 경로당,36.2080029,127.1427164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내부2 경로당,36.1379691,127.5071781,,,,,,,,,,,,,,,,,,,,,,,,,,,,
돈다경로당,34.7897614,127.0293465,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호티3리 경로당,36.1082268,127.507311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호티2 경로당,36.119917,127.506423,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호티1경로당,36.1158137,127.4991792,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상분경로당,34.4820751,126.8495505,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하분마을회관,34.4609355,126.8499408,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원포경로당,34.4666606,126.832965,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화명2동주민 센터,35.2436162,129.0198445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도파경로당,36.0626784,127.5949895,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오봉1리 경로당,36.1102383,128.2469528,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상신(신룡1리) 경로당,36.161681,128.151756,,,,,,,,,,,,,,,,,,,,,,,,,,,,
학당리 경로당,36.2910653,127.1552154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주곡리 경로당,36.2784319,127.1528584,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한천1리 경로당,36.2619042,127.1541972,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한천2리 경로당,36.2688269,127.1535178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한천3리 경로당,36.2635364,127.1474137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한천1리만성 경로당,36.25774,127.1490686,,,,,,,,,,,,,,,,,,,,,,,,,,,,
숙진1리 경로당,36.2533013,127.147276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
노전경로당,34.9141551,128.3577152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송계경로당,34.885932,128.371634,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광도우체국,34.882951,128.416497,,,,,,,,,,,,,,,,,,,,,,,,,,,,
예포경로당,34.9397601,128.4241541,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한남마을경로당,35.440561,127.745196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
함양 휴천 우체국,35.481854,127.75231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동강마을회관,35.435961,127.765931,,,,,,,,,,,,,,,,,,,,,,,,,,,,
휴천 보건지소,35.479933,127.750453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화포 경로당,34.85898,128.443484,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조정리 경로당,36.1932329,127.5229883,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕천1리경로당,36.040547,127.51307,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오랑마을회관,35.113233,127.948184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신수도경로당,34.903375,128.074537,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대방경로당,34.9305722,128.0557425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
황풍1경로당,36.083589,127.503522,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마장1경로당,36.076521,127.514058,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마장3경로당,36.082059,127.52404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신기경로당,35.129975,127.96787,,,,,,,,,,,,,,,,,,,,,,,,,,,,
완사마을회관,35.132082,127.97526,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원전마을회관,35.112834,127.936322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문무 경로당,36.2323327,128.1240219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
본리 경로당,36.18887,128.14735,,,,,,,,,,,,,,,,,,,,,,,,,,,,
봉암경로당,35.103927,127.918379,,,,,,,,,,,,,,,,,,,,,,,,,,,,
차당 경로당,35.983105,129.063354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
초일리 경로당,35.97484,129.076582,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상덕 경로당,36.005342,129.070153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가수경로당,36.002332,129.080239,,,,,,,,,,,,,,,,,,,,,,,,,,,,
석계경로당,36.002458,129.094083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오룡1경로당,36.023022,129.124666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕암경로당,35.987482,129.091802,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청정1경로당,35.986206,129.099259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청정2경로당,35.982926,129.105146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송포1리 경로당,35.936947,128.983529,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오도 경로당,34.8623349,126.1496517,,,,,,,,,,,,,,,,,,,,,,,,,,,,
읍리중앙 경로당,34.784012,126.1441746,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양월 경로당,35.144754,127.951375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금성 경로당,35.142501,127.972119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장신 경로당,35.14443,127.971634,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연평 경로당,35.147774,127.995321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동도 경로당,35.999521,129.061867,,,,,,,,,,,,,,,,,,,,,,,,,,,,
황풍2리경로당(사미),36.077609,127.500251,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신리 경로당,36.1459171,128.063271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용계(새불)경로당,35.869914,129.000417,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신리리경로당,35.887875,129.011386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
예지2리(내립석) 경로당,36.1515441,128.0471589,,,,,,,,,,,,,,,,,,,,,,,,,,,,
예지2리 율리 경로당,36.1430311,128.0515519,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기동경로당,35.531312,127.744665,,,,,,,,,,,,,,,,,,,,,,,,,,,,
율곡경로당,35.5730184,128.21852,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성애마을회관,35.5154009,127.8027,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서주마을회관,35.4638,127.78665,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장항리상동경로당,35.47119,127.80251,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서촌 경로당,34.898489,128.30604,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한퇴 경로당,34.907336,128.392563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕치 경로당,34.902167,128.379501,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오저 경로당,35.107374,127.937664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구몰 경로당,35.117345,127.982182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
만지 경로당,35.122354,127.994692,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고월 경로당,35.141733,127.997478,,,,,,,,,,,,,,,,,,,,,,,,,,,,
본촌 경로당,35.153635,127.959016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영전2구경로당,35.5604,128.2133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마명 경로당,34.8147326,126.1166418,,,,,,,,,,,,,,,,,,,,,,,,,,,,
범구주경로당,35.5790481,128.2036046,,,,,,,,,,,,,,,,,,,,,,,,,,,,
항곡1구경로당,35.5976301,128.2122513,,,,,,,,,,,,,,,,,,,,,,,,,,,,
백마경로당,35.6174784,128.2223156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제내경로당,35.5858,128.2099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마구평1리경로당,36.2133169,127.1315311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕봉경로당,35.602966,128.278818,,,,,,,,,,,,,,,,,,,,,,,,,,,,
진정경로당,35.593754,128.2910335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상포경로당,35.5839959,128.2672175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
관수경로당,35.5827965,128.2738966,,,,,,,,,,,,,,,,,,,,,,,,,,,,
외촌할머니경로당,35.5774846,128.2848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쌍책노인분회경로당,35.5747309,128.2863794,,,,,,,,,,,,,,,,,,,,,,,,,,,,
외촌경로당,35.5769184,128.2848922,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중촌경로당,35.5812304,128.2921545,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계촌경로당,35.5818723,128.2902071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오서경로당,35.5747273,128.2687554,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한전3리 경로당,36.212731,127.1855841,,,,,,,,,,,,,,,,,,,,,,,,,,,,
북구보건소,35.2392617,129.0146764,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용두골솔밭경로당,35.2372669,129.0157835,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대천경로당,35.240649,129.017277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대우이안아파트 경로당,35.2369161,129.0098324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
코오롱하늘채2차아파트 경로당,35.2324963,129.0119244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이남프라자 경로당,35.2114398,129.0071851,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕천 주공1단지 경로당,35.2063719,129.0123456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화명뜨란채 경로당,35.2437019,129.0109145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동원역 삼정그린코아 노인회,35.258682,129.0140117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
건태경로당,35.6083478,128.2538793,,,,,,,,,,,,,,,,,,,,,,,,,,,,
두정역효성해링턴 경로당,36.8303,127.1479,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금성 경로당,34.7027239,125.9498996,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금봉경로당,35.3116081,128.7597055,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용호2리 경로당,36.0320499,128.1304972,,,,,,,,,,,,,,,,,,,,,,,,,,,,
천동1리 경로당,36.2344961,127.0970288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
천동2리 경로당,36.2397985,127.0936151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
천동3리 경로당,36.2404555,127.0974787,,,,,,,,,,,,,,,,,,,,,,,,,,,,
천동4리 경로당,36.2414438,127.0806883,,,,,,,,,,,,,,,,,,,,,,,,,,,,
왕전1리 경로당,36.2394629,127.1057605,,,,,,,,,,,,,,,,,,,,,,,,,,,,
왕전2리 경로당,36.2311635,127.1006599,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내천경로당,35.6116521,128.2382737,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기리경로당,35.6306411,128.2221463,,,,,,,,,,,,,,,,,,,,,,,,,,,,
감곡1리감절 경로당,36.2071415,127.1608084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신산 경로당,35.085504,127.938841,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용산 경로당,35.089448,127.921657,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조장 경로당,35.094583,127.942787,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한림경로당,34.731407,126.807997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상고경로당,34.729506,126.790675,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신교3리 경로당,36.1979,127.1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,
반송1리 경로당,36.201,127.1313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부인3리 경로당,36.220745,127.1146733,,,,,,,,,,,,,,,,,,,,,,,,,,,,
외일양 경로당,36.09053,127.3625547,,,,,,,,,,,,,,,,,,,,,,,,,,,,
추동 경로당,35.081584,127.941668,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도암2리 비남 경로당,36.213831,128.0856531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송림마을회관,35.120157,127.949711,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도금경로당,35.139971,127.888803,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오사 경로당,35.076714,127.946308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼성1리 삼봉 경로당,36.2194147,128.1905574,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교전 경로당,36.2106963,128.1412981,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남곡 경로당,36.2243012,128.1444057,,,,,,,,,,,,,,,,,,,,,,,,,,,,
작팔마을회관,35.111887,127.985451,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금산 여성경로당,36.0986771,127.4838737,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중도6리 경로당,36.1048946,127.4952382,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대원칸타빌아파트 경로당,36.1103598,127.4796009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수당3리 경로당,36.1180346,127.5205073,,,,,,,,,,,,,,,,,,,,,,,,,,,,
퇴동경로당,34.72825,126.736265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
학동경로당,34.743372,126.742881,,,,,,,,,,,,,,,,,,,,,,,,,,,,
죽현경로당,34.705076,126.752204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
박산경로당,34.697312,126.757145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교동마을회관,34.691448,126.763792,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기동경로당,34.689759,126.775057,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상당경로당,34.689994,126.78421,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대명10동경로당,35.8406291,128.5648555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGB대구은행 성명지점,35.8385377,128.5600583,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대명11동행정복지센터,35.8362552,128.5606343,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원촌경로당,35.6197662,128.1930705,,,,,,,,,,,,,,,,,,,,,,,,,,,,
두사경로당,35.597609,128.2302618,,,,,,,,,,,,,,,,,,,,,,,,,,,,
향천1리(지천) 경로당,36.1239233,128.0210441,,,,,,,,,,,,,,,,,,,,,,,,,,,,
복전2리(복산) 경로당,36.141435,128.003153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금송1리 경로당,36.085654,128.137845,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대양 음달마 경로당,36.2040139,128.1947149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대양2리 천동 경로당,36.202586,128.1979896,,,,,,,,,,,,,,,,,,,,,,,,,,,,
배시내 경로당,36.1913221,128.230587,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광덕 탄동 경로당,36.2180473,128.2058277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
둔둘마 경로당,36.2174103,128.1855399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
범박휴먼시아1단지경로당,37.477809,126.814535,,,,,,,,,,,,,,,,,,,,,,,,,,,,
진잠동주민센터,36.2997876,127.3164421,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성북1통경로당,36.312797,127.2899902,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성북2통경로당,36.3070363,127.2938387,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성북3통경로당,36.2938985,127.2970968,,,,,,,,,,,,,,,,,,,,,,,,,,,,
세동1통경로당,36.3126124,127.2680803,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신일해피트리경로당,37.479368,126.810078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아주경로당,37.480037,126.809366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
풍남아파트경로당,37.477069,126.807232,,,,,,,,,,,,,,,,,,,,,,,,,,,,
윗괴안경로당,37.477905,126.811503,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도곡현대경로당,37.477096,126.806394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조공1차경로당,37.479467,126.804706,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신암리 경로당,36.2031029,127.2255405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성훈강변아파트 경로당,35.2185074,129.0054337,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마천농협,35.396629,127.665692,,,,,,,,,,,,,,,,,,,,,,,,,,,,
외마마을회관,35.3917,127.656788,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하정마을회관,35.364669,127.652383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마구평3리 경로당,36.2149257,127.1278465,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마구평4리 경로당,36.2160224,127.136511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마구평5리 경로당,36.215857,127.1214315,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕평1리 경로당,36.2259828,127.1368083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
의총1리 경로당,36.1325675,127.4907723,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMC에코자이 시니어스클럽,37.5773,126.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,
래미안루센티아 시니어스클럽,37.5763,126.9174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
공원경로당,37.483116,126.814541,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장미경로당,37.4855905,126.8184074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
옥길경로당,37.470209,126.827655,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대현청실경로당,37.479928,126.811121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
태송펠리체경로당,37.482453,126.817559,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성곡본동남경로당,37.51549,126.803736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성곡본동여경로당,37.51549,126.803736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
백양산동문굿모닝힐아파트 1단지 경로당,35.207631,129.033297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
백양산동문굿모닝힐아파트 2단지 경로당,35.20572,129.034928,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사정동경로당,35.6338718,128.3152547,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가봉동경로당,35.641653,128.312645,,,,,,,,,,,,,,,,,,,,,,,,,,,,
죽림동경로당,35.64366,128.308543,,,,,,,,,,,,,,,,,,,,,,,,,,,,
율원경로당,35.639988,128.291224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕곡복지회관,35.628534,128.3224923,,,,,,,,,,,,,,,,,,,,,,,,,,,,
율지경로당,35.6143139,128.3586836,,,,,,,,,,,,,,,,,,,,,,,,,,,,
개독경로당,35.625795,128.351565,,,,,,,,,,,,,,,,,,,,,,,,,,,,
독산경로당,35.621587,128.3534522,,,,,,,,,,,,,,,,,,,,,,,,,,,,
만덕2동주민센터,35.2101026,129.0370766,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성곡제5남경로당,37.518209,126.808036,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성곡제5여경로당,37.518209,126.808036,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영화아파트경로당,37.520206,126.799701,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신작동남경로당,37.51739,126.816205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신작동여경로당,37.51739,126.816205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
로얄아파트경로당,37.520197,126.813073,,,,,,,,,,,,,,,,,,,,,,,,,,,,
백양생활체육관,35.2066196,129.0360719,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하봉암경로당,34.4240565,126.1275501,,,,,,,,,,,,,,,,,,,,,,,,,,,,
탄곡 경로당,34.8109449,127.0632201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
외관천리 경로당,36.061626,127.5294256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용마경로복지센터,37.5873409,127.1017742,,,,,,,,,,,,,,,,,,,,,,,,,,,,
초량 경로당,35.106044,127.923579,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼정 경로당,35.145927,127.905114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
은사 경로당,35.131008,127.913569,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기동 경로당,36.068717,128.123479,,,,,,,,,,,,,,,,,,,,,,,,,,,,
무안2리(신안) 경로당,36.0531671,128.1556344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광화경로당,34.7961602,127.0751184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남전1리 경로당,36.1865013,128.1924394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕천2동 주민센터,35.2111927,129.0087497,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕천2동할머니경로당,35.2127196,129.0068253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
음정골경로당,35.210122,129.0088823,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산북구문화빙상센터,35.213361,129.005554,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이책경로당,35.6251318,128.2538214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
박곡원촌경로당,35.635194,128.2545841,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중매경로당,35.6203823,128.2469665,,,,,,,,,,,,,,,,,,,,,,,,,,,,
병영여자노인당,34.716661,126.817401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상림경로당,34.724327,126.826135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
지로여자경로당,34.72127,126.823231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남성경로당,34.718587,126.817111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동성경로당,34.720083,126.821719,,,,,,,,,,,,,,,,,,,,,,,,,,,,
박동경로당,34.71762,126.818643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동삼인경로당,34.714857,126.81914,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신지경로당,34.709564,126.814314,,,,,,,,,,,,,,,,,,,,,,,,,,,,
만석동 제2경로당,37.481844,126.6210607,,,,,,,,,,,,,,,,,,,,,,,,,,,,
만석동 제3경로당,37.48305,126.617705,,,,,,,,,,,,,,,,,,,,,,,,,,,,
갈동경로당,34.715489,126.747081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영구경로당,34.7979421,127.0297623,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕평2리 경로당,36.2228832,127.1370232,,,,,,,,,,,,,,,,,,,,,,,,,,,,
천호리 경로당,36.2395553,127.2297821,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송정1리 경로당,36.2340954,127.232321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송정2리 경로당,36.2219161,127.2270565,,,,,,,,,,,,,,,,,,,,,,,,,,,,
뒷담말 여성경로당,36.1036854,127.4939883,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상백 경로당,36.1224979,127.4564481,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중역평 경로당,36.051955,127.4173629,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부천아이파크1단지경로당,37.5157927,126.7669543,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부천아이파크2단지경로당,37.5132851,126.7656845,,,,,,,,,,,,,,,,,,,,,,,,,,,,
포도마을삼보아파트경로당,37.5010858,126.7591717,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그린타운한양금호경로당,37.49562,126.7742405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송내역파인푸르지오경로당,37.4855389,126.7544801,,,,,,,,,,,,,,,,,,,,,,,,,,,,
배곧SK뷰아파트 경로당,37.3755305,126.7246265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
법천1리 쉼터,37.207443,127.750109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
운남1리 쉼터,37.1707754,127.885413,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동원맨션 경로당,35.2095032,129.0350197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
백양산동문굿모닝힐 3단지 경로당,35.208552,129.03471,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신만덕 유림노르웨이숲아파트 경로당,35.209451,129.039861,,,,,,,,,,,,,,,,,,,,,,,,,,,,
함박경로당,35.2059529,129.0386446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
북구디지털도서관,35.207221,129.037842,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그린코아2차아파트 경로당,35.2076715,129.0296387,,,,,,,,,,,,,,,,,,,,,,,,,,,,
만덕현대아파트 경로당,35.2121881,129.0285756,,,,,,,,,,,,,,,,,,,,,,,,,,,,
벽산라인훼미리경로당,35.211495,129.024802,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그린코아1차아파트 경로당,35.2080308,129.0301909,,,,,,,,,,,,,,,,,,,,,,,,,,,,
만덕3동주민센터,35.2113584,129.0291439,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신성경로당,35.2124293,129.0253671,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호저면 행정복지센터 쉼터,37.353537,127.944168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
지정면 행정복지센터 쉼터,37.3621822,127.840075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화악리 경로당,36.2503871,127.2210913,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아막경로당,35.5623369,128.2684173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청계경로당,35.541552,128.2468922,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인천4리 경로당,36.1361861,127.2447428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양촌면 노인회분회,36.1359487,127.235731,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도평1리 경로당,36.1350934,127.2360063,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도평2리 경로당,36.142208,127.2151156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도평3리 경로당,36.1346028,127.2295573,,,,,,,,,,,,,,,,,,,,,,,,,,,,
임화1리 경로당,36.1283319,127.2182787,,,,,,,,,,,,,,,,,,,,,,,,,,,,
임화2리 경로당,36.1094938,127.2282814,,,,,,,,,,,,,,,,,,,,,,,,,,,,
은마아파트 경로당,35.2113263,129.0194518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕천3동주민센터,35.209894,129.017427,,,,,,,,,,,,,,,,,,,,,,,,,,,,
꽃동산경로당,35.2105722,129.0170764,,,,,,,,,,,,,,,,,,,,,,,,,,,,
협성파크 경로당,35.21401,129.0282271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
